run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-01 18:00:00+00:00,8321.8775,8321.8775,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-01 19:00:00+00:00,8065.135,8065.135,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-01 20:00:00+00:00,8054.2625,8054.2625,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-01 21:00:00+00:00,7760.0775,7760.0775,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-01 22:00:00+00:00,7292.76,7292.76,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-01 23:00:00+00:00,7043.0199999999995,7043.0199999999995,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 00:00:00+00:00,6796.85,6796.85,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 01:00:00+00:00,6603.9825,6603.9825,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 02:00:00+00:00,6643.0975,6643.0975,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 03:00:00+00:00,6628.475,6628.475,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 04:00:00+00:00,6737.4775,6737.4775,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
2026-08-01,2026-08-10 08:09:19+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 05:00:00+00:00,6969.6625,6969.6625,,2026-05-01 18:00:00+00:00,2026-08-01 17:00:00+00:00,online
