run_date,run_at,source,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 16:00:00+00:00,8466.6175,8466.6175,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 17:00:00+00:00,8567.5725,8567.5725,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 18:00:00+00:00,8568.14,8568.14,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 19:00:00+00:00,8267.225,8267.225,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 20:00:00+00:00,8018.255,8018.255,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 21:00:00+00:00,7618.645,7618.645,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 22:00:00+00:00,7382.2875,7382.2875,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-19 23:00:00+00:00,7161.5225,7161.5225,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 00:00:00+00:00,7007.6,7007.6,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 01:00:00+00:00,6841.639999999999,6841.639999999999,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 02:00:00+00:00,6810.795,6810.795,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 03:00:00+00:00,6794.8475,6794.8475,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 04:00:00+00:00,7057.12,7057.12,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
2026-09-19,2026-09-19 18:48:46+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 05:00:00+00:00,7312.6075,7312.6075,,2026-06-19 15:00:00+00:00,2026-09-19 15:00:00+00:00
