run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-27 18:00:00+00:00,8913.33,8913.33,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-27 19:00:00+00:00,8666.805,8666.805,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-27 20:00:00+00:00,8583.5175,8583.5175,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-27 21:00:00+00:00,8052.74,8052.74,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-27 22:00:00+00:00,7546.845,7546.845,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-27 23:00:00+00:00,7241.725,7241.725,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 00:00:00+00:00,7078.3975,7078.3975,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 01:00:00+00:00,6995.42,6995.42,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 02:00:00+00:00,7046.4725,7046.4725,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 03:00:00+00:00,7213.9125,7213.9125,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
2026-07-27,2026-08-10T08:08:13+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 04:00:00+00:00,7674.4825,7674.4825,,2026-04-26 18:00:00+00:00,2026-07-27 17:00:00+00:00,online
