run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 18:00:00+00:00,9435.4925,9435.4925,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 19:00:00+00:00,9276.7475,9276.7475,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 20:00:00+00:00,9271.59,9271.59,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 21:00:00+00:00,8757.89,8757.89,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 22:00:00+00:00,8298.035,8298.035,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 23:00:00+00:00,8165.3125,8165.3125,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 00:00:00+00:00,7932.6475,7932.6475,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 01:00:00+00:00,7727.7475,7727.7475,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 02:00:00+00:00,7658.2425,7658.2425,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
2026-07-29,2026-08-10 08:08:40+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 03:00:00+00:00,7741.815,7741.815,,2026-04-28 18:00:00+00:00,2026-07-29 17:00:00+00:00,online
