run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-04 18:00:00+00:00,9356.395,9356.395,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-04 19:00:00+00:00,9165.9125,9165.9125,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-04 20:00:00+00:00,9170.1925,9170.1925,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-04 21:00:00+00:00,8721.975,8721.975,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-04 22:00:00+00:00,8238.345,8238.345,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-04 23:00:00+00:00,7915.855,7915.855,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 00:00:00+00:00,7610.8025,7610.8025,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 01:00:00+00:00,7432.245,7432.245,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 02:00:00+00:00,7311.487499999999,7311.487499999999,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 03:00:00+00:00,7393.2425,7393.2425,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 04:00:00+00:00,7791.375,7791.375,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 05:00:00+00:00,8364.84,8364.84,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 06:00:00+00:00,8894.4325,8894.4325,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 07:00:00+00:00,9369.6675,9369.6675,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 08:00:00+00:00,9718.6975,9718.6975,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 09:00:00+00:00,9813.0575,9813.0575,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 10:00:00+00:00,9828.905,9828.905,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 11:00:00+00:00,9917.565,9917.565,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 12:00:00+00:00,9745.1725,9745.1725,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 13:00:00+00:00,9557.03,9557.03,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 14:00:00+00:00,9474.265,9474.265,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 15:00:00+00:00,9566.385,9566.385,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 16:00:00+00:00,9528.1575,9528.1575,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
2026-08-04,2026-08-10 08:09:58+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-05 17:00:00+00:00,9337.7375,9337.7375,,2026-05-04 18:00:00+00:00,2026-08-04 17:00:00+00:00,online
