source,run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,actual_mw,tso_forecast_mw,context_start,context_end
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 18:00:00+00:00,10477.815,10083.4125,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 19:00:00+00:00,9914.645,9689.955,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 20:00:00+00:00,9500.08,9300.1675,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 21:00:00+00:00,9476.8075,9268.0825,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 22:00:00+00:00,9251.555,9197.3925,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 23:00:00+00:00,8785.2,8786.94,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 00:00:00+00:00,8161.9325,8534.4225,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 01:00:00+00:00,7849.27,8254.555,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 02:00:00+00:00,7587.805,8005.8325,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 03:00:00+00:00,7436.895,7879.077499999999,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 04:00:00+00:00,7465.5625,7962.2275,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 05:00:00+00:00,7673.81,8217.0175,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 06:00:00+00:00,7876.84,8427.24,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 07:00:00+00:00,8285.78,8870.8575,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 08:00:00+00:00,8672.99,9397.9675,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 09:00:00+00:00,9080.005,9999.9425,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 10:00:00+00:00,9342.395,10363.27,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 11:00:00+00:00,9417.76,10554.005,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 12:00:00+00:00,9331.26,10354.805,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 13:00:00+00:00,9169.94,9857.82,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 14:00:00+00:00,9142.7075,9485.72,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 15:00:00+00:00,9222.8175,9474.8625,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 16:00:00+00:00,9570.0975,9888.0325,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 17:00:00+00:00,9687.19,9845.0275,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 18:00:00+00:00,61775.0,65397.7575,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 19:00:00+00:00,60187.5,62570.9075,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 20:00:00+00:00,58625.0,60473.465,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 21:00:00+00:00,59625.0,61765.76,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 22:00:00+00:00,62612.5,62626.0975,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 23:00:00+00:00,61762.5,62019.0275,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 00:00:00+00:00,60562.5,60941.4275,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 01:00:00+00:00,59475.0,59489.7875,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 02:00:00+00:00,56750.0,56902.18,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 03:00:00+00:00,54862.5,55304.0375,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 04:00:00+00:00,54512.5,55393.685,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 05:00:00+00:00,54600.0,56286.9125,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 06:00:00+00:00,55600.0,57040.43,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 07:00:00+00:00,57462.5,58105.645,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 08:00:00+00:00,59975.0,60008.4925,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 09:00:00+00:00,63062.5,62264.6825,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 10:00:00+00:00,64575.0,63474.1125,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 11:00:00+00:00,65625.0,63539.4275,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 12:00:00+00:00,64887.5,61114.67,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 13:00:00+00:00,61712.5,58939.8825,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 14:00:00+00:00,59887.5,57428.92,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 15:00:00+00:00,59287.5,57484.935,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 16:00:00+00:00,61375.0,60543.44,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 17:00:00+00:00,63962.5,63146.43,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 18:00:00+00:00,57639.387107999995,53874.312155,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 19:00:00+00:00,55319.95765075,51562.3668775,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 20:00:00+00:00,53160.5865865,50244.46411,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 21:00:00+00:00,50967.24400925,49477.5345375,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 22:00:00+00:00,47949.96176175,47413.77662,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-24 23:00:00+00:00,43388.54836075,45495.675995,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 00:00:00+00:00,41722.46486375,43275.049915,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 01:00:00+00:00,40928.46432125,42475.6807025,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 02:00:00+00:00,40482.523533,41990.26957,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 03:00:00+00:00,40522.69697275,42193.9989325,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 04:00:00+00:00,40787.91257675,42608.902180000005,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 05:00:00+00:00,41324.10322425,42537.6521825,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 06:00:00+00:00,43378.9595025,44316.6762475,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 07:00:00+00:00,46194.53563575,47261.3622425,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
historical_mock_realized,2025-12-24,2025-12-24 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 08:00:00+00:00,48930.03709475,50136.72107,,2025-09-23 18:00:00+00:00,2025-12-24 17:00:00+00:00
