source,run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,actual_mw,tso_forecast_mw,context_start,context_end
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 18:00:00+00:00,10185.5325,9755.8625,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 19:00:00+00:00,9855.565,9463.415,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 20:00:00+00:00,9566.6175,9157.72,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 21:00:00+00:00,9368.945,9001.3475,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 22:00:00+00:00,9253.0,8686.98,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 23:00:00+00:00,8769.782500000001,8163.35,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 00:00:00+00:00,8725.1525,7826.1725,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 01:00:00+00:00,8421.42,7525.27,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 02:00:00+00:00,8227.845,7529.4925,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 03:00:00+00:00,8148.985,7540.785,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 04:00:00+00:00,8609.025,7821.9575,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 05:00:00+00:00,9785.12,8593.3975,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 06:00:00+00:00,10869.625,9420.3075,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 07:00:00+00:00,11457.8275,10318.19,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 08:00:00+00:00,11732.325,10792.65,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 09:00:00+00:00,11873.22,11108.39,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 10:00:00+00:00,12132.9125,11160.45,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 11:00:00+00:00,11896.3275,10769.8,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 12:00:00+00:00,11653.4575,10521.3925,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 13:00:00+00:00,11497.31,10352.525,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 14:00:00+00:00,11420.655,10262.435,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 15:00:00+00:00,11600.2975,10309.705,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 16:00:00+00:00,12066.7925,10879.71,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 17:00:00+00:00,12089.1575,10946.4625,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 18:00:00+00:00,57562.5,56494.265,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 19:00:00+00:00,55512.5,54625.994999999995,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 20:00:00+00:00,53162.5,52540.5475,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 21:00:00+00:00,52362.5,53059.2375,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 22:00:00+00:00,53412.5,52824.5975,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 23:00:00+00:00,50037.5,50913.035,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 00:00:00+00:00,48062.5,49237.4975,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 01:00:00+00:00,47087.5,47759.5525,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 02:00:00+00:00,44925.0,45930.2425,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 03:00:00+00:00,44287.5,45754.75,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 04:00:00+00:00,46525.0,47861.3075,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 05:00:00+00:00,50812.5,51843.4325,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 06:00:00+00:00,55700.0,56000.11,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 07:00:00+00:00,59000.0,59532.6075,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 08:00:00+00:00,60312.5,61461.11,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 09:00:00+00:00,61087.5,62502.84,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 10:00:00+00:00,62012.5,63161.66,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 11:00:00+00:00,62962.5,64263.7,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 12:00:00+00:00,62250.0,62826.56,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 13:00:00+00:00,60362.5,61779.25,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 14:00:00+00:00,59025.0,60314.325,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 15:00:00+00:00,58487.5,59417.8775,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 16:00:00+00:00,60737.5,60872.6375,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,FR,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 17:00:00+00:00,63037.5,62930.91,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 18:00:00+00:00,58478.52713575,55184.517905,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 19:00:00+00:00,56267.87443525,52869.2088625,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 20:00:00+00:00,53491.57277825,51203.8960625,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 21:00:00+00:00,51461.59891725,49361.7267,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 22:00:00+00:00,48682.6735055,46366.5768075,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-21 23:00:00+00:00,46005.58760125,44636.289835,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 00:00:00+00:00,44683.38496525,43564.3225225,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 01:00:00+00:00,44444.41574775,43107.2692275,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
historical_mock_realized,2025-12-21,2025-12-21 18:00:00+00:00,DE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-22 02:00:00+00:00,44467.3116975,43654.37797,,2025-09-20 18:00:00+00:00,2025-12-21 17:00:00+00:00
