source,run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,actual_mw,tso_forecast_mw,context_start,context_end
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-27 18:00:00+00:00,9820.68,10146.4625,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-27 19:00:00+00:00,9431.66,9658.955,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-27 20:00:00+00:00,9034.9775,9304.6375,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-27 21:00:00+00:00,8887.23,9117.0525,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-27 22:00:00+00:00,8771.165,8897.5475,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-27 23:00:00+00:00,8337.04,8416.66,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-28 00:00:00+00:00,8103.81,8038.0325,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-28 01:00:00+00:00,7854.5,7718.8025,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-28 02:00:00+00:00,7612.952499999999,7560.3,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
historical_mock_realized,2025-12-27,2025-12-27 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-28 03:00:00+00:00,7515.395,7516.975,,2025-09-26 18:00:00+00:00,2025-12-27 17:00:00+00:00
