source,run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,actual_mw,tso_forecast_mw,context_start,context_end
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-17 18:00:00+00:00,11345.6425,11272.88,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-17 19:00:00+00:00,10738.5675,10715.1175,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-17 20:00:00+00:00,10124.35,10064.705,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-17 21:00:00+00:00,9928.2925,9818.69,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-17 22:00:00+00:00,9701.26,9614.95,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-17 23:00:00+00:00,9087.7275,9172.5025,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 00:00:00+00:00,8629.905,8735.1525,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 01:00:00+00:00,8387.2,8465.9325,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 02:00:00+00:00,8244.0875,8395.085,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 03:00:00+00:00,8260.455,8455.9675,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 04:00:00+00:00,8700.64,8795.215,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 05:00:00+00:00,9717.41,9723.31,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 06:00:00+00:00,10744.475,10760.945,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 07:00:00+00:00,11442.39,11405.0275,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 08:00:00+00:00,11656.93,11719.645,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 09:00:00+00:00,11554.2075,11653.045,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 10:00:00+00:00,11568.08,11815.9725,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 11:00:00+00:00,11372.89,11682.3025,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 12:00:00+00:00,11288.4325,11611.6125,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 13:00:00+00:00,11146.79,11172.195,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 14:00:00+00:00,11177.5575,10885.0075,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
historical_mock_realized,2025-12-17,2025-12-17 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-18 15:00:00+00:00,11357.86,11086.365,,2025-09-16 18:00:00+00:00,2025-12-17 17:00:00+00:00
