run_date,run_at,source,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 16:00:00+00:00,9752.915,9752.915,9679.09,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 17:00:00+00:00,9490.8275,9490.8275,9575.95,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 18:00:00+00:00,9368.375,9368.375,9289.53,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 19:00:00+00:00,9152.18,9152.18,8816.19,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 20:00:00+00:00,8818.960000000001,8818.960000000001,8467.6075,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 21:00:00+00:00,8347.9275,8347.9275,8018.4325,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 22:00:00+00:00,7796.15,7796.15,7597.63,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-31 23:00:00+00:00,7561.0675,7561.0675,7502.325,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 00:00:00+00:00,7375.7575,7375.7575,7233.295,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 01:00:00+00:00,7302.7775,7302.7775,7185.465,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 02:00:00+00:00,7303.275,7303.275,7182.657499999999,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 03:00:00+00:00,7696.19,7696.19,7459.535,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 04:00:00+00:00,8362.7925,8362.7925,8173.4925,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 05:00:00+00:00,9066.785,9066.785,8942.9125,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 06:00:00+00:00,9748.7575,9748.7575,9811.3575,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 07:00:00+00:00,10115.1425,10115.1425,10348.9275,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 08:00:00+00:00,10259.3275,10259.3275,10503.855,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 09:00:00+00:00,10424.1925,10424.1925,10961.9775,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 10:00:00+00:00,10593.19,10593.19,10931.905,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 11:00:00+00:00,10844.225,10844.225,10724.025,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 12:00:00+00:00,10783.225,10783.225,10294.17,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 13:00:00+00:00,10446.4425,10446.4425,10099.1475,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 14:00:00+00:00,10099.81,10099.81,9954.2825,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-01 15:00:00+00:00,10204.4325,10204.4325,9746.7875,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
2026-08-31,2026-09-06 03:36:51+00:00,online,BE,load,persistence,Persistence,weekly_persistence,2208,2026-08-31 16:00:00+00:00,9710.7575,9752.915,9679.09,2026-05-31 16:00:00+00:00,2026-08-31 15:00:00+00:00
