run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 18:00:00+00:00,8861.9275,8861.9275,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 19:00:00+00:00,8661.5875,8661.5875,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 20:00:00+00:00,8658.835,8658.835,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 21:00:00+00:00,8261.3975,8261.3975,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 22:00:00+00:00,8045.6375,8045.6375,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-28 23:00:00+00:00,7767.1325,7767.1325,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 00:00:00+00:00,7504.06,7504.06,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 01:00:00+00:00,7443.1825,7443.1825,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 02:00:00+00:00,7419.974999999999,7419.974999999999,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 03:00:00+00:00,7506.895,7506.895,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 04:00:00+00:00,7927.764999999999,7927.764999999999,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
2026-07-28,2026-08-10 08:08:28+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-29 05:00:00+00:00,8549.3875,8549.3875,,2026-04-27 18:00:00+00:00,2026-07-28 17:00:00+00:00,online
