run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-06 18:00:00+00:00,9134.5425,9134.5425,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-06 19:00:00+00:00,8967.215,8967.215,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-06 20:00:00+00:00,8878.157500000001,8878.157500000001,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-06 21:00:00+00:00,8444.7625,8444.7625,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-06 22:00:00+00:00,7844.71,7844.71,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-06 23:00:00+00:00,7530.435,7530.435,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-07 00:00:00+00:00,7224.4975,7224.4975,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-07 01:00:00+00:00,7159.8925,7159.8925,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-07 02:00:00+00:00,7197.2,7197.2,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-07 03:00:00+00:00,7462.62,7462.62,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-07 04:00:00+00:00,8022.205,8022.205,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
2026-08-06,2026-08-10 08:10:24+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-07 05:00:00+00:00,8673.067500000001,8673.067500000001,,2026-05-06 18:00:00+00:00,2026-08-06 17:00:00+00:00,online
