run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 18:00:00+00:00,9117.605,9117.605,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 19:00:00+00:00,8927.2275,8927.2275,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 20:00:00+00:00,8954.415,8954.415,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 21:00:00+00:00,8618.2,8618.2,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 22:00:00+00:00,8197.9675,8197.9675,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-30 23:00:00+00:00,7901.2325,7901.2325,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 00:00:00+00:00,7613.145,7613.145,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 01:00:00+00:00,7497.32,7497.32,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 02:00:00+00:00,7461.02,7461.02,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 03:00:00+00:00,7562.8525,7562.8525,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 04:00:00+00:00,8020.3225,8020.3225,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 05:00:00+00:00,8601.105,8601.105,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 06:00:00+00:00,9116.185,9116.185,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 07:00:00+00:00,9563.2825,9563.2825,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 08:00:00+00:00,9880.585,9880.585,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 09:00:00+00:00,10218.4775,10218.4775,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 10:00:00+00:00,10199.5725,10199.5725,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 11:00:00+00:00,9749.67,9749.67,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 12:00:00+00:00,9644.015,9644.015,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 13:00:00+00:00,9756.12,9756.12,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 14:00:00+00:00,9498.005,9498.005,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 15:00:00+00:00,9423.73,9423.73,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 16:00:00+00:00,9288.665,9288.665,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-07-31 17:00:00+00:00,9194.8075,9194.8075,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-30 18:00:00+00:00,8434.0175,9117.605,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-30 19:00:00+00:00,8081.1575,8927.2275,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-30 20:00:00+00:00,8235.565,8954.415,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-30 21:00:00+00:00,7865.995,8618.2,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-30 22:00:00+00:00,7371.3675,8197.9675,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-30 23:00:00+00:00,7126.8175,7901.2325,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 00:00:00+00:00,7041.16,7613.145,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 01:00:00+00:00,6912.995,7497.32,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 02:00:00+00:00,6930.1125,7461.02,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 03:00:00+00:00,7024.425,7562.8525,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 04:00:00+00:00,7380.985,8020.3225,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 05:00:00+00:00,7933.6975,8601.105,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 06:00:00+00:00,8543.48,9116.185,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 07:00:00+00:00,9009.44,9563.2825,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 08:00:00+00:00,9109.5575,9880.585,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 09:00:00+00:00,9353.83,10218.4775,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 10:00:00+00:00,9665.705,10199.5725,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 11:00:00+00:00,9662.89,9749.67,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 12:00:00+00:00,9551.1225,9644.015,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 13:00:00+00:00,9531.9325,9756.12,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 14:00:00+00:00,9152.185,9498.005,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 15:00:00+00:00,8688.705,9423.73,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 16:00:00+00:00,8420.4225,9288.665,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,persistence,Persistence,weekly_persistence,2208,2026-07-31 17:00:00+00:00,8153.9975,9194.8075,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,ridge_3mo_context,Ridge with covariates,Temp+tso_forecast,2208,2026-07-30 18:00:00+00:00,9154.643717742603,9117.605,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,ridge_3mo_context,Ridge with covariates,Temp+tso_forecast,2208,2026-07-30 19:00:00+00:00,8950.151083327506,8927.2275,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,ridge_3mo_context,Ridge with covariates,Temp+tso_forecast,2208,2026-07-30 20:00:00+00:00,8901.459553549917,8954.415,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
2026-07-30,2026-08-10 08:08:53+00:00,BE,load,ridge_3mo_context,Ridge with covariates,Temp+tso_forecast,2208,2026-07-30 21:00:00+00:00,8527.05418126411,8618.2,,2026-04-29 18:00:00+00:00,2026-07-30 17:00:00+00:00,online
