run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end,source
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 18:00:00+00:00,8323.675,8323.675,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 19:00:00+00:00,8157.5575,8157.5575,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 20:00:00+00:00,8134.81,8134.81,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 21:00:00+00:00,7748.8775,7748.8775,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 22:00:00+00:00,7437.2725,7437.2725,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-02 23:00:00+00:00,7178.4975,7178.4975,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 00:00:00+00:00,6910.535,6910.535,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 01:00:00+00:00,6907.2025,6907.2025,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 02:00:00+00:00,6933.925,6933.925,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 03:00:00+00:00,7175.5275,7175.5275,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 04:00:00+00:00,7818.5725,7818.5725,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 05:00:00+00:00,8525.52,8525.52,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 06:00:00+00:00,9155.3925,9155.3925,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 07:00:00+00:00,9690.3375,9690.3375,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
2026-08-02,2026-08-10 08:09:32+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-08-03 08:00:00+00:00,9882.6775,9882.6775,,2026-05-02 18:00:00+00:00,2026-08-02 17:00:00+00:00,online
