run_date,run_at,source,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,tso_forecast_mw,actual_mw,context_start,context_end
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 16:00:00+00:00,8854.3875,8854.3875,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 17:00:00+00:00,8795.3225,8795.3225,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 18:00:00+00:00,8738.0825,8738.0825,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 19:00:00+00:00,8413.92,8413.92,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 20:00:00+00:00,8236.14,8236.14,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 21:00:00+00:00,7802.5675,7802.5675,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 22:00:00+00:00,7397.07,7397.07,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-20 23:00:00+00:00,7217.3724999999995,7217.3724999999995,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-21 00:00:00+00:00,7110.12,7110.12,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-21 01:00:00+00:00,7119.18,7119.18,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-21 02:00:00+00:00,7183.3,7183.3,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-21 03:00:00+00:00,7510.7675,7510.7675,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-21 04:00:00+00:00,8368.5025,8368.5025,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-21 05:00:00+00:00,9221.8275,9221.8275,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
2026-09-20,2026-09-20T19:01:50+00:00,online,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2026-09-21 06:00:00+00:00,9978.752499999999,9978.752499999999,,2026-06-20 15:00:00+00:00,2026-09-20 15:00:00+00:00
