source,run_date,run_at,zone,target,model,model_label,covariate_case,context_hours,timestamp,forecast_mw,actual_mw,tso_forecast_mw,context_start,context_end
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 18:00:00+00:00,9481.945,9701.805,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 19:00:00+00:00,9134.9825,9471.365,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 20:00:00+00:00,8894.65,9211.98,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 21:00:00+00:00,8997.6425,9158.835,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 22:00:00+00:00,8944.5025,9046.88,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-25 23:00:00+00:00,8628.8875,8818.11,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 00:00:00+00:00,7530.11,8535.4125,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 01:00:00+00:00,7267.4925,8292.945,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 02:00:00+00:00,7263.8225,8101.2,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 03:00:00+00:00,7482.9225,8093.8,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 04:00:00+00:00,7941.555,8349.5475,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 05:00:00+00:00,8583.875,8888.19,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 06:00:00+00:00,9283.345,9427.0525,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 07:00:00+00:00,9979.71,10037.7075,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 08:00:00+00:00,10336.125,10678.7975,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 09:00:00+00:00,10502.3675,11088.23,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
historical_mock_realized,2025-12-25,2025-12-25 18:00:00+00:00,BE,load,tso_reference,TSO forecast,tso_forecast,2208,2025-12-26 10:00:00+00:00,10616.47,11455.47,,2025-09-24 18:00:00+00:00,2025-12-25 17:00:00+00:00
