checked_at,run_date,rows,seconds,status,message
2026-09-09T19:55:45+00:00,2026-09-05,0,0.003,skipped_complete,complete 48 groups x 24 hours
2026-09-09T19:55:45+00:00,2026-09-06,0,0.005,skipped_complete,complete 48 groups x 24 hours
2026-09-09T19:57:26+00:00,2026-09-07,960,100.824,incomplete,"incomplete groups: DE/solar/chronos2_online=0, DE/solar/persistence=0, DE/solar/tso_reference=0, DE/solar/xgboost_online=0, DE/wind_onshore/chronos2_online=0, DE/wind_onshore/persistence=0, DE/wind_onshore/tso_reference=0, DE/wind_onshore/xgboost_online=0"
2026-09-09T19:58:05+00:00,2026-09-08,960,39.148,incomplete,"incomplete groups: DE/solar/chronos2_online=0, DE/solar/persistence=0, DE/solar/tso_reference=0, DE/solar/xgboost_online=0, DE/wind_onshore/chronos2_online=0, DE/wind_onshore/persistence=0, DE/wind_onshore/tso_reference=0, DE/wind_onshore/xgboost_online=0"
2026-09-09T19:59:31+00:00,2026-09-09,288,85.413,incomplete,"incomplete groups: BE/solar/chronos2_online=0, BE/solar/persistence=0, BE/solar/tso_reference=0, BE/solar/xgboost_online=0, BE/wind_offshore/chronos2_online=0, BE/wind_offshore/persistence=0, BE/wind_offshore/tso_reference=0, BE/wind_offshore/xgboost_online=0"
