checked_at,run_date,rows,seconds,status,message
2026-09-25T20:08:19+00:00,2026-09-21,0,0.007,skipped_complete,complete 48 groups x 24 hours
2026-09-25T20:08:19+00:00,2026-09-22,0,0.007,skipped_complete,complete 48 groups x 24 hours
2026-09-25T20:08:19+00:00,2026-09-23,0,0.007,skipped_complete,complete 48 groups x 24 hours
2026-09-25T20:08:19+00:00,2026-09-24,0,0.006,skipped_complete,complete 48 groups x 24 hours
2026-09-25T20:09:47+00:00,2026-09-25,1152,87.926,complete,complete 48 groups x 24 hours
