checked_at,run_date,rows,seconds,status,message
2026-09-20T19:03:11+00:00,2026-09-16,0,0.006,skipped_complete,complete 12 groups x 24 hours
2026-09-20T19:03:11+00:00,2026-09-17,0,0.006,skipped_complete,complete 12 groups x 24 hours
2026-09-20T19:03:11+00:00,2026-09-18,0,0.006,skipped_complete,complete 12 groups x 24 hours
2026-09-20T19:03:11+00:00,2026-09-19,0,0.006,skipped_complete,complete 12 groups x 24 hours
2026-09-20T19:04:01+00:00,2026-09-20,288,50.369,complete,complete 12 groups x 24 hours
